20170127_085609	22.1	-0.000189287718	1000000.0	2
20170127_085619	21.9	0.000161590128	1000000.0	2
20170127_085629	22.1	-0.000121947718	1000000.0	2
20170127_085639	22.1	6.37989959e-05	1000000.0	2
20170127_085649	21.9	0.000160983451	1000000.0	2
20170127_085659	22.1	0.000188826818	1000000.0	2
20170127_085709	22.1	-0.000100500005	1000000.0	2
20170127_085719	22.1	-0.000202795707	1000000.0	2
20170127_085729	22.1	5.34427521e-05	1000000.0	2
20170127_085739	21.9	7.22871606e-05	1000000.0	2
20170127_085749	22.1	-0.000171735159	1000000.0	2
20170127_085759	22.1	0.000157589051	1000000.0	2
20170127_085809	22.1	0.000176877379	1000000.0	2
20170127_085819	22.1	-3.1841723e-05	1000000.0	2
20170127_085829	22.1	0.000161545827	1000000.0	2
20170127_085839	21.9	-0.00017313916	1000000.0	2
20170127_085849	22.1	-0.000182818561	1000000.0	2
20170127_085859	21.9	0.000115663364	1000000.0	2
20170127_085909	21.9	-0.000181981674	1000000.0	2
20170127_085919	21.9	-5.44791441e-05	1000000.0	2
20170127_085929	22.1	-3.69527154e-05	1000000.0	2
20170127_085939	21.9	-0.00389156805	1000000.0	2
20170127_085949	22.1	-0.00604380246	1000000.0	2
20170127_085959	22.1	-0.00431634953	1000000.0	2
20170127_090009	22.1	-0.000918669335	1000000.0	2
20170127_090019	21.9	-0.000390752793	1000000.0	2
20170127_090029	22.1	-0.000232932344	1000000.0	2
20170127_090039	22.1	-0.00202786648	1000000.0	2
20170127_090049	22.1	-0.0002054965	1000000.0	2
20170127_090059	22.1	5.16185764e-05	1000000.0	2
20170127_090109	22.1	0.00023201391	1000000.0	2
20170127_090119	22.1	-0.00142752668	1000000.0	2
20170127_090129	22.1	-0.00244697751	1000000.0	2
20170127_090139	22.1	-0.000621709661	1000000.0	2
20170127_090149	22.1	-0.0002509377	1000000.0	2
20170127_090159	22.1	-0.000497330312	1000000.0	2
20170127_090209	22.1	-0.00340751421	1000000.0	2
20170127_090219	22.1	-0.000642028125	1000000.0	2
20170127_090229	22.1	-0.000750772623	1000000.0	2
20170127_090240	22.1	-0.000184232819	1000000.0	2
20170127_090249	22.1	-0.000228299782	1000000.0	2
20170127_090259	22.1	-0.00262242445	1000000.0	2
20170127_090309	22.1	-0.0027941818	1000000.0	2
20170127_090319	22.1	-0.00235114402	1000000.0	2
20170127_090329	22.1	-0.00159830982	1000000.0	2
20170127_090339	22.1	-0.00138489944	1000000.0	2
20170127_090349	22.1	-0.000520831753	1000000.0	2
20170127_090359	22.1	0.000160322571	1000000.0	2
20170127_090409	22.1	-0.000666508765	1000000.0	2
20170127_090419	21.9	-0.00108894313	1000000.0	2
20170127_090429	22.1	-0.000875517241	1000000.0	2
20170127_090439	21.9	-0.000361964408	1000000.0	2
20170127_090449	22.1	-0.000773216266	1000000.0	2
20170127_090459	22.1	-0.000575850478	1000000.0	2
20170127_090509	22.1	-0.000394441531	1000000.0	2
20170127_090519	22.1	0.000188494097	1000000.0	2
20170127_102529	22.1	-5.38638637e-06	1000000.0	2
20170127_102539	22.1	-0.00253096708	1000000.0	2
20170127_102549	22.1	-0.000656667813	1000000.0	2
20170127_102559	22.1	-8.6287862e-05	1000000.0	2
20170127_102609	22.1	-0.00025490909	1000000.0	2
20170127_102619	22.1	-0.000238282249	1000000.0	2
20170127_102629	22.1	-0.000172516153	1000000.0	2
20170127_102639	22.1	-4.70598204e-05	1000000.0	2
20170127_102649	22.1	0.000156413574	1000000.0	2
20170127_102659	21.9	0.000145185908	1000000.0	2
20170127_102709	21.9	0.000124736583	1000000.0	2
20170127_102719	22.1	0.000110996734	1000000.0	2
20170127_102729	21.9	-1.46430532e-05	1000000.0	2
20170127_102739	22.1	1.22306074e-05	1000000.0	2
20170127_102749	21.9	-0.000115328495	1000000.0	2
20170127_102759	22.1	-0.000111951807	1000000.0	2
20170127_102809	21.9	9.19620513e-05	1000000.0	2
20170127_102819	22.1	-9.44093491e-05	1000000.0	2
20170127_102829	22.1	0.000156539911	1000000.0	2
20170127_102839	21.9	9.669195e-05	1000000.0	2
20170127_102849	22.1	6.4408815e-05	1000000.0	2
20170127_102859	22.1	0.000125006784	1000000.0	2
20170127_102909	22.1	0.000176026334	1000000.0	2
