20170116_170418	41.6	-0.0130218611	1000000.0	2
20170116_170428	42.0	-0.0130811333	1000000.0	2
20170116_170438	42.0	-0.0131477371	1000000.0	2
20170116_170448	42.4	-0.0136444574	1000000.0	2
20170116_170458	42.8	-0.0137301218	1000000.0	2
20170116_170508	42.8	-0.0142241046	1000000.0	2
20170116_170518	43.2	-0.0145311998	1000000.0	2
20170116_170528	43.3	-0.0157209723	1000000.0	2
20170116_170538	43.7	-0.0164897762	1000000.0	2
20170116_170548	44.1	-0.0162749427	1000000.0	2
20170116_170558	44.1	-0.0160992348	1000000.0	2
20170116_170608	44.5	-0.0159168869	1000000.0	2
20170116_170618	44.7	-0.0161563383	1000000.0	2
20170116_170628	44.9	-0.0163797715	1000000.0	2
20170116_170638	45.0	-0.0158548927	1000000.0	2
20170116_170648	45.2	-0.0161465386	1000000.0	2
20170116_170658	45.6	-0.0159586236	1000000.0	2
20170116_170708	45.6	-0.0158592093	1000000.0	2
20170116_170718	45.8	-0.0158258851	1000000.0	2
20170116_170728	46.2	-0.0156213108	1000000.0	2
20170116_170738	46.2	-0.0148487842	1000000.0	2
20170116_170748	46.4	-0.0153624524	1000000.0	2
20170116_170758	46.7	-0.0153987272	1000000.0	2
20170116_170808	47.1	-0.0156433448	1000000.0	2
20170116_170818	47.1	-0.0153049564	1000000.0	2
20170116_170828	47.5	-0.0151282228	1000000.0	2
20170116_170838	47.5	-0.0151954594	1000000.0	2
20170116_170848	47.7	-0.0153807088	1000000.0	2
20170116_170858	47.9	-0.0152809321	1000000.0	2
20170116_170908	48.1	-0.0148341686	1000000.0	2
20170116_170918	48.3	-0.0149353115	1000000.0	2
20170116_170928	48.4	-0.0152154132	1000000.0	2
20170116_170938	48.6	-0.0152547813	1000000.0	2
20170116_170948	49.2	-0.0152459445	1000000.0	2
20170116_170958	49.4	-0.0151205895	1000000.0	2
20170116_171008	49.6	-0.0152992054	1000000.0	2
20170116_171018	50.1	-0.0165609959	1000000.0	2
20170116_171028	50.5	-0.017112745	1000000.0	2
20170116_171038	50.9	-0.0176305606	1000000.0	2
20170116_171048	51.3	-0.0172323035	1000000.0	2
20170116_171058	51.8	-0.0169922625	1000000.0	2
20170116_171108	52.2	-0.0167172118	1000000.0	2
20170116_171118	52.4	-0.0171130028	1000000.0	2
20170116_171128	52.8	-0.0177924885	1000000.0	2
20170116_171138	53.0	-0.0177897635	1000000.0	2
20170116_171148	53.5	-0.0178956551	1000000.0	2
20170116_171158	53.7	-0.0181494417	1000000.0	2
20170116_171208	54.1	-0.0175955501	1000000.0	2
20170116_171218	54.5	-0.0185096875	1000000.0	2
20170116_171228	54.7	-0.018430787	1000000.0	2
20170116_171238	54.9	-0.0180523472	1000000.0	2
20170116_171248	55.0	-0.0177577535	1000000.0	2
20170116_171258	55.2	-0.0173558753	1000000.0	2
20170116_171308	55.4	-0.0170541997	1000000.0	2
20170116_171318	55.8	-0.0174433984	1000000.0	2
20170116_171328	56.0	-0.0176830202	1000000.0	2
20170116_171338	56.4	-0.0181831046	1000000.0	2
20170116_171348	56.4	-0.0182935132	1000000.0	2
20170116_171358	56.7	-0.0185256908	1000000.0	2
20170116_171408	56.9	-0.0188314564	1000000.0	2
20170116_171418	57.3	-0.0186023274	1000000.0	2
20170116_171428	57.3	-0.0182705549	1000000.0	2
20170116_171438	57.7	-0.0178184391	1000000.0	2
